Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1556598,00000401,false,Rx,0,8,19,2A,4F,95,4B,95,3E,95,
1556797,00000712,false,Rx,0,8,04,00,00,00,00,00,00,00,
1557412,0000012A,false,Rx,0,8,16,2A,6D,95,60,95,64,95,
1557693,000007FF,false,Rx,0,8,04,53,56,18,5E,01,00,00,
1557892,0000076C,false,Rx,0,8,04,18,1B,00,05,00,04,00,
1558177,00000401,false,Rx,0,8,1A,2A,65,95,50,95,5F,95,
1559123,000003A1,false,Rx,0,8,03,00,00,00,00,00,30,C4,
1559901,000002C4,false,Rx,0,8,4D,C0,00,02,00,00,00,00,
1560183,00000401,false,Rx,0,8,1B,2A,4F,95,78,95,60,95,
1560389,00000204,false,Rx,0,8,01,00,00,FF,00,00,00,10,
1560587,0000012A,false,Rx,0,8,17,2A,4E,95,74,95,44,95,
1560786,00000264,false,Rx,0,6,33,00,00,00,A0,00,00,00,
1560985,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1561281,00000224,false,Rx,0,8,04,08,00,40,19,01,10,08,
1561488,0000073D,false,Rx,0,8,07,00,00,00,00,00,00,00,
1561687,000002B4,false,Rx,0,5,5C,19,27,0F,01,00,00,00,
1561968,000003C4,false,Rx,0,8,1E,32,50,32,44,31,33,34,
1562169,00000401,false,Rx,0,8,1C,2A,3E,95,63,95,53,95,
1562946,00000118,false,Rx,0,8,60,06,E1,20,00,00,40,00,
1563397,0000012A,false,Rx,0,8,18,2A,31,95,42,95,52,95,
1564002,00000401,false,Rx,0,8,1D,2A,5B,95,64,95,62,95,
1565443,0000012A,false,Rx,0,8,19,2A,4C,95,48,95,3C,95,
1565642,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1565840,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1566039,00000232,false,Rx,0,8,09,04,D4,09,CC,04,00,00,
1566240,000003B2,false,Rx,0,8,57,0E,83,04,0C,5C,BB,06,
1566529,00000401,false,Rx,0,8,1E,2A,61,95,4F,95,74,95,
1566729,00000712,false,Rx,0,8,05,00,00,00,00,00,00,00,
1567009,0000079D,false,Rx,0,8,09,02,67,35,35,AB,67,2C,
1567707,0000076C,false,Rx,0,8,05,A4,6C,36,46,E4,2E,00,
1568069,00000401,false,Rx,0,8,1F,2A,66,95,5E,95,50,95,
1568441,0000012A,false,Rx,0,8,1A,2A,63,95,4D,95,5D,95,
1569708,000007BD,false,Rx,0,8,69,0D,93,F6,1C,D2,CE,01,
1570070,00000401,false,Rx,0,8,20,00,00,00,00,00,00,00,
1570931,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1571213,0000073D,false,Rx,0,8,38,00,01,00,00,00,00,00,
1571419,0000012A,false,Rx,0,8,1B,2A,4C,95,77,95,5F,95,
1572105,00000401,false,Rx,0,8,21,00,00,00,00,00,00,00,
1572964,00000118,false,Rx,0,8,61,07,E1,20,00,00,40,00,
1573903,00000279,false,Rx,0,4,3E,C7,FC,00,00,00,00,00,
1574102,00000401,false,Rx,0,8,22,00,00,00,00,00,00,00,
1574474,0000012A,false,Rx,0,8,1C,2A,3C,95,60,95,50,95,
1575495,00000232,false,Rx,0,8,09,04,D2,09,CB,04,00,00,
1575776,00000152,false,Rx,0,8,02,0A,5A,C3,AD,C3,00,00,
1575975,00000172,false,Rx,0,8,02,0A,B9,8B,D8,8B,00,00,
1576176,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1576465,0000014A,false,Rx,0,8,04,00,00,00,00,00,00,00,
1576665,000003B2,false,Rx,0,8,56,0E,80,04,0C,5C,BB,06,
1576945,00000401,false,Rx,0,8,23,00,00,00,00,00,00,00,
1577144,0000074A,false,Rx,0,8,02,00,00,00,00,00,00,00,
1577426,00000221,false,Rx,0,8,21,01,55,00,00,00,20,BA,
1577626,0000012A,false,Rx,0,8,1D,2A,58,95,61,95,60,95,
1577824,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1578023,0000076C,false,Rx,0,8,8A,17,A0,00,64,00,80,00,
1579380,0000012A,false,Rx,0,8,1E,2A,5F,95,4D,95,72,95,
1580970,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1581255,0000073D,false,Rx,0,8,89,00,00,00,08,00,00,C0,
1582367,0000012A,false,Rx,0,8,1F,2A,64,95,5C,95,4C,95,
1582973,00000118,false,Rx,0,8,62,08,E1,20,00,00,40,00,
1585479,0000012A,false,Rx,0,8,20,00,00,00,00,00,00,00,
1585678,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1585959,0000014A,false,Rx,0,8,05,00,00,00,00,00,00,00,
1586076,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1586368,00000232,false,Rx,0,8,09,04,D4,09,CB,04,00,00,
1586567,000003B2,false,Rx,0,8,56,0E,87,04,0C,5C,BB,06,
1587670,0000076C,false,Rx,0,8,0B,02,00,D0,20,FF,0F,32,
1588448,0000012A,false,Rx,0,8,21,00,00,00,00,00,00,00,
1590373,0000012A,false,Rx,0,8,22,00,00,00,00,00,00,00,
1624130,0000013D,false,Rx,0,6,05,00,AA,1A,FF,01,00,00,
1624219,0000073D,false,Rx,0,8,0A,00,00,00,00,00,00,00,
1624304,00000339,false,Rx,0,8,40,41,00,00,00,01,40,0F,
1624430,00000118,false,Rx,0,8,63,09,E1,20,00,00,40,00,
1624515,00000545,false,Rx,0,8,3A,00,F3,60,9B,B6,49,71,
1624600,0000012A,false,Rx,0,8,23,00,00,00,00,00,00,00,
1624686,00000232,false,Rx,0,8,09,04,D7,09,CB,04,00,00,
1624771,0000020A,false,Rx,0,6,36,65,2E,A2,18,21,00,00,
1624857,0000022A,false,Rx,0,4,00,00,F9,16,00,00,00,00,
1624942,000003B2,false,Rx,0,8,56,0E,87,04,0C,5C,BB,06,
